file_name,box.0,box.1,box.2,box.3,text,label
88547278_88547279.json,236,321,284,339,"89,725",answer
88547278_88547279.json,193,373,273,393,19.750 X 11,answer
88547278_88547279.json,75,409,179,428,Paper and Materials:,question
88547278_88547279.json,190,425,346,446,24 pt. Carolina C/1/S,answer
88547278_88547279.json,78,467,223,485,Preparation and Composition:,question
88547278_88547279.json,190,494,331,531,Final Film Supplied Combined Blue,answer
88547278_88547279.json,77,565,176,579,Process and Colors:,question
88547278_88547279.json,190,566,217,600,6/1 1/1,answer
88547278_88547279.json,192,634,329,651,Leave in Full Sheets,answer
88547278_88547279.json,78,691,196,706,Packing and Distribution:,question
88547278_88547279.json,189,700,475,738,"Bulk in cartons, FOB Oceanside Please allow 14 working days for delivery",answer
88547278_88547279.json,75,726,145,739,Delivery Date:,question
88547278_88547279.json,78,755,177,770,Prices and Schedule:,question
88547278_88547279.json,190,767,247,787,"$16, 158",answer
88547278_88547279.json,75,838,176,852,Other Specifications:,question
88547278_88547279.json,494,840,596,855,Authorized Signature:,question
88547278_88547279.json,77,897,140,915,Accepted by:,question
88547278_88547279.json,74,945,670,983,we wted with line Whortly how Motion ,other
88547278_88547279.json,498,926,572,941,(212) 627 4111,answer
88547278_88547279.json,608,925,684,940,(212) 627- 8602,answer
88547278_88547279.json,467,855,641,927,"Applied Graphics Technologies 50 West 23rd Street, N.Y.C. 10010",answer

file_name,box.0,box.1,box.2,box.3,text,label
89368010.json,154,618,197,636,DATE,question
89368010.json,133,587,239,611,16/3/82,answer
89368010.json,490,576,652,615,,answer
89368010.json,114,657,189,669,APPROVALS,question
89368010.json,364,684,442,709,Accept,answer
89368010.json,368,726,446,757,Accept,answer
89368010.json,361,775,433,805,Accept,answer
89368010.json,469,668,692,707,,answer
89368010.json,510,714,618,753,,answer
89368010.json,475,766,691,796,,answer
89368010.json,490,843,605,873,,answer
89368010.json,370,850,463,875,,answer
89368010.json,723,804,748,897,89368010,other
89368010.json,45,28,145,46,RA/QA FORM 9,other
89368010.json,280,76,489,94,FINAL REPORT AMENDMENT,header
89368010.json,106,120,189,136,Study Name,question
89368010.json,106,141,204,159,Study Number,question
89368010.json,111,163,229,181,Initiation Date,question
89368010.json,106,186,448,205,Date of Final Report (Review Completed Date),question
89368010.json,109,208,498,226,Part of Final Report to be Amended (Exact location),question
89368010.json,117,232,635,250,The attached is an addition to the I- 1725.001 Final Report,answer
89368010.json,478,183,595,204,27 April 1982,answer
89368010.json,266,162,386,178,25 March 1982,answer
89368010.json,220,141,313,156,I- 1725.001,answer
89368010.json,190,117,761,150,Acute Toxicity of Reference Cigarette Smoke lafter Inhalation in Mice.,answer
89368010.json,108,310,297,325,Reason for the Amendment,question
89368010.json,308,305,762,322,Survival after repeated doses over a 14 day period,answer
89368010.json,123,328,716,366,may not be accurately predicted from survival after a single day's exposure.,answer
89368010.json,111,404,485,424,Amendment (Attach additional sheets as necessary),question
89368010.json,496,401,747,419,The report of the results of,answer
89368010.json,133,425,723,467,A 14 Day Repeated Dose Assay for Reference Cigarette Smoke in Mice (I- 1725.001- M1 is attached.,answer
89368010.json,504,615,615,628,STUDY DIRECTOR,question
89368010.json,112,689,247,711,03 June 1982,answer
89368010.json,132,725,250,770,3 June 1982,answer
89368010.json,117,772,247,800,3 June 1982,answer
89368010.json,380,651,630,672,ACCEPT/ REJECT (as per 58.185 (c)),question
89368010.json,500,705,684,719,QUALITY ASSURANCE ASSOC.,question
89368010.json,501,749,657,764,DIRECTOR OF RESEARCH,question
89368010.json,499,795,636,809,DIRECTOR OF RA/QA,question
89368010.json,499,870,646,886,REGULATORY AFFAIRS,question
89368010.json,115,855,347,874,Received by REGULATORY AFFATRS,question

file_name,box.0,box.1,box.2,box.3,text,label
89386032.json,70,130,123,158,EPL,header
89386032.json,209,405,272,416,Multiple,answer
89386032.json,571,274,607,289,1419A,answer
89386032.json,441,405,493,419,Species,question
89386032.json,527,405,561,419,Mice,answer
89386032.json,675,832,690,921,89386032,other
89386032.json,141,168,424,182,"EXPERIMENTAL PATHOLOGY LABORATORIES, INC.",header
89386032.json,291,218,438,245,QUALITY ASSURANCE REPORT CERTIFICATION,header
89386032.json,106,274,188,290,Client Name,question
89386032.json,106,317,208,332,Study Director,question
89386032.json,106,360,185,375,Study Title,question
89386032.json,109,404,195,419,Test Article,question
89386032.json,200,274,397,289,"Borriston Laboratories, Inc.",answer
89386032.json,404,275,521,290,Client Study No.,question
89386032.json,212,316,636,335,Dr. William O. Iverson Pathologist Dr. Charley E. Gilmore,answer
89386032.json,214,344,594,391,Bioassay of Cigarette Smoke Condensates for potential Tumorigenic Activity on Mouse Skin (Revised Pathology Report),answer
89386032.json,124,486,667,593,"A11 parts of the pathology phase of this study, including the final report, were reviewed by Experimental Pathology Laboratories Quality Assurance Unit on March 2- June 8, 1983 . All Findings were reported to the Study Director and Management.",other
89386032.json,398,661,627,749,6/8/83,other

file_name,box.0,box.1,box.2,box.3,text,label
89817999_8002.json,61,101,88,116,TO,question
89817999_8002.json,63,131,111,148,FROM:,question
89817999_8002.json,65,163,135,178,SUBJECT:,question
89817999_8002.json,63,221,166,234,DISTRIBUTION,question
89817999_8002.json,525,140,545,155,☑,answer
89817999_8002.json,656,846,674,934,89817999,other
89817999_8002.json,115,96,214,115,R. H. ORCUTT,answer
89817999_8002.json,115,128,211,146,J. J. BUXTON,answer
89817999_8002.json,462,90,600,107,SUBMISSION DATE:,header
89817999_8002.json,462,123,514,140,FEB 17,question
89817999_8002.json,463,138,515,156,MAR 16,question
89817999_8002.json,561,123,611,138,MAY 11,question
89817999_8002.json,561,138,612,153,JULY 6,question
89817999_8002.json,141,159,390,176,STYLE LIGHTS PROGRESS REPORT,answer
89817999_8002.json,174,213,584,232,EFFECTIVENESS OF PRE- SELL (REPORT ON FEB. 17 ONLY).,answer
89817999_8002.json,65,322,422,344,% OF DISTRIBUTION ACHIEVED IN RETAIL OUTLETS:,question
89817999_8002.json,284,350,447,367,62% CLASSIFIED CALLS,answer
89817999_8002.json,284,377,424,394,10% ANNUAL CALLS,answer
89817999_8002.json,68,410,232,423,PROMOTIONAL IMPACT:,header
89817999_8002.json,204,472,648,532,HAS PROVEN TO BE AN EXCELLENT TOOL IN GENERATING PACK TRIAL IN BOTH HIGH AND LOW DEVELOPMENT PRICE VALUE MARKETS. MANY DISPLAYS SELLING OUT BEFORE RECONTACT.,answer
89817999_8002.json,63,482,194,515,20 CENTS OFF PACK COUPON/STICKER:,question
89817999_8002.json,68,555,182,566,SALES FORCE 20'S,question
89817999_8002.json,206,545,591,583,ADDITIONAL SUPPLY WOULD BE HELPFUL. INITIAL QUANTITIES WERE QUICKLY DEPLETED,answer
89817999_8002.json,71,663,188,697,$1.50 OFF CARTON COUPON:,question
89817999_8002.json,206,656,649,696,CARTON MOVEMENT SPOTTY AT THIS POINT. SUPPLIES ARE MORE THAN ADEQUATE AND THE NEED IS MOSTLY PACKAGE SUPPORT AT THIS TIME.,answer
89817999_8002.json,71,746,316,761,EFFECTIVENESS OF ADVERTISING:,question
89817999_8002.json,321,739,638,757,OUTDOOR AND PRINT ADS HAVE BEEN EFFECTIVE IN,answer
89817999_8002.json,71,764,651,820,CREATING CONSUMER AWARENESS IN THOSE ARE EYE CATCHING AND CONSUMERS ARE MORE AWARE OF THE PRODUCT IN THOSE MARKETS WITH ADVERTISING.,answer
89817999_8002.json,68,900,140,915,PAGE 1 of 4,other

file_name,box.0,box.1,box.2,box.3,text,label
89867723.json,47,31,85,102,file,other
89867723.json,135,78,187,93,PRODUCT,question
89867723.json,598,81,627,96,JOB#,question
89867723.json,286,623,310,634,yes,question
89867723.json,286,637,310,648,yes,question
89867723.json,229,645,346,676,,answer
89867723.json,228,679,278,708,,answer
89867723.json,219,708,293,785,,answer
89867723.json,264,750,324,763,Director,question
89867723.json,226,852,278,866,Manager,question
89867723.json,204,813,373,904,,answer
89867723.json,363,623,380,634,no,question
89867723.json,366,637,380,648,no,question
89867723.json,476,608,542,622,Facility:,question
89867723.json,476,622,529,636,Agency:,question
89867723.json,472,634,538,649,Incidence,question
89867723.json,490,824,556,838,Facility:,question
89867723.json,490,839,542,850,Agency:,question
89867723.json,703,820,721,911,89867723,other
89867723.json,535,10,567,25,DATE,question
89867723.json,320,622,331,635,X,answer
89867723.json,318,637,333,647,X,answer
89867723.json,307,24,558,38,MARKETING RESEARCH PROJECT APPROVAL,header
89867723.json,577,10,680,27,"April 27, 1981",answer
89867723.json,232,36,593,52,(To be filled out by Marketing Research Department),other
89867723.json,203,82,289,97,New Products,answer
89867723.json,370,70,424,95,PROJECT TITLE,question
89867723.json,429,73,560,96,No Side Stream Smoke Focus Groups,answer
89867723.json,634,80,700,98,5546/ 1481,answer
89867723.json,135,108,753,127,"Research Design (N, Cells, Elegibility, Design, Key Banner Breaks, Methodology, Cities)",question
89867723.json,123,158,678,190,"Three Groups (1 male/ 2 female) will be conducted in Ridgewood, N. J. on May 7th to explore the NSS concept/ product.",other
89867723.json,122,201,650,234,"The groups will be comprised of random Reduced Tar smokers. No group will be over represented by brand, type or size of cigarettes.",other
89867723.json,122,246,627,263,All smokers will be 18 years and over and smoke 10+ cigarettes per day.,other
89867723.json,131,369,311,386,Key Criteria For Analysis,question
89867723.json,122,402,686,419,To determine if the NSS concept/ product is viable based upon smokers reactions.,other
89867723.json,131,471,275,487,Research Limitations,question
89867723.json,122,504,571,523,Information from this exploratory research is directional only.,other
89867723.json,251,591,296,606,$ 6.816,answer
89867723.json,128,588,224,603,Cost Estimate,question
89867723.json,128,617,267,648,+ - 10% Contingency Final Report Inc.,header
89867723.json,126,659,215,676,Prepared by:,question
89867723.json,127,689,213,706,Approved by,question
89867723.json,126,749,259,766,Marketing Research,question
89867723.json,127,793,236,808,Product Manager,question
89867723.json,126,851,222,869,Group Product,question
89867723.json,471,592,568,608,Research Firm,question
89867723.json,584,591,703,609,Ruth Manko Assoc.,answer
89867723.json,554,608,694,622,Suburban Associates,answer
89867723.json,557,620,660,638,D' Arcy/ deGarmo,answer
89867723.json,472,663,548,678,Length Int.,question
89867723.json,472,690,549,707,# Open Ends,question
89867723.json,469,719,535,736,# Banners,question
89867723.json,469,747,715,765,Topline Oral presentation w/ o 5/ 18,other
89867723.json,641,837,685,851,816. 00,answer
89867723.json,624,823,685,836,1. 500. 00,answer
89867723.json,622,807,685,822,$ 4. 500. 00,answer
89867723.json,490,806,597,823,Moderators fee:,question
89867723.json,468,791,737,811,Final Written presentation w/ o 5/ 25,other

file_name,box.0,box.1,box.2,box.3,text,label
91104867.json,68,206,119,221,"17,000",answer
91104867.json,73,234,118,252,8.000,answer
91104867.json,70,264,121,277,16.000,answer
91104867.json,68,294,118,309,19.000,answer
91104867.json,203,206,250,221,"25,500",answer
91104867.json,203,238,250,251,"18,000",answer
91104867.json,201,264,251,279,"20,000",answer
91104867.json,199,294,250,309,"29,000",answer
91104867.json,140,266,188,279,"4,000",answer
91104867.json,135,234,185,247,"10,000",answer
91104867.json,138,209,185,221,"8,500",answer
91104867.json,136,294,181,306,10.000,answer
91104867.json,272,206,309,223,6450,answer
91104867.json,274,234,309,252,6460,answer
91104867.json,272,262,305,277,6470,answer
91104867.json,272,292,309,310,6560,answer
91104867.json,324,204,385,219,Consumer,answer
91104867.json,326,238,386,251,Consumer,answer
91104867.json,326,261,389,281,Consumer,answer
91104867.json,324,297,379,309,Special,answer
91104867.json,576,204,624,224,"30,000",answer
91104867.json,578,236,626,253,"28,000",answer
91104867.json,578,264,626,281,"20,000",answer
91104867.json,576,294,626,307,"42,000",other
91104867.json,636,206,696,223,"4,500)",answer
91104867.json,636,238,696,255,"(10,000)",answer
91104867.json,638,292,696,310,"(13,000)",answer
91104867.json,135,93,173,108,Sales,answer
91104867.json,422,146,459,164,ITEM,question
91104867.json,53,98,121,111,Division,question
91104867.json,282,100,355,113,Department,question
91104867.json,664,65,699,77,LT-1.71,other
91104867.json,70,899,117,919,"60,000",answer
91104867.json,133,899,178,919,"32,500",answer
91104867.json,193,900,248,917,"92,500",answer
91104867.json,576,900,626,918,"120,000",answer
91104867.json,638,904,688,919,"27,500",answer
91104867.json,317,939,428,951,,answer
91104867.json,570,930,693,957,,answer
91104867.json,316,927,379,937,APPROVAL,question
91104867.json,570,925,631,935,APPROVAL,question
91104867.json,316,897,353,910,,question
91104867.json,684,771,707,846,91104867,other
91104867.json,241,51,489,61,DEPARTMENT EXPENSE BUDGET SUMMARY,header
91104867.json,58,58,236,86,LORILLARD DIVISION DE LOEW'S CORP.,other
91104867.json,359,93,490,108,Domestic Tax Free,answer
91104867.json,520,81,585,111,Dept. Code No.,question
91104867.json,58,159,121,191,ACTUAL 8 MONTHS,question
91104867.json,125,158,189,187,PROJECTED 4 MONTHS,question
91104867.json,198,159,240,187,TOTAL YEAR,question
91104867.json,257,145,308,174,ACCOUNT NO.,question
91104867.json,73,121,238,155,PROJECTED CURRENT YEAR EXPENSES 19,header
91104867.json,580,148,627,186,BUDGET YEAR 19,question
91104867.json,641,126,699,194,VS. CURRENT YEAR (INCR.) DECR.,question
91104867.json,576,50,731,71,Form P.O. 1049-A 788,other
91104867.json,65,925,299,938,DATE SUBMITTED AND DEPT. MANAGER,question

file_name,box.0,box.1,box.2,box.3,text,label
91161344_91161347.json,123,71,145,86,TO:,question
91161344_91161347.json,123,143,179,158,PRODUCT,question
91161344_91161347.json,244,143,269,158,EF1,answer
91161344_91161347.json,243,174,309,189,5546/478,answer
91161344_91161347.json,120,279,175,292,Alabama,question
91161344_91161347.json,120,296,170,308,Alaska,question
91161344_91161347.json,120,309,175,319,Arizona,question
91161344_91161347.json,118,322,184,335,Arkansas,question
91161344_91161347.json,118,337,196,347,California,question
91161344_91161347.json,116,352,181,362,Colorada,question
91161344_91161347.json,118,365,201,378,Connecticut,question
91161344_91161347.json,118,380,181,395,Delaware,question
91161344_91161347.json,115,409,173,422,Florida,question
91161344_91161347.json,116,427,171,442,Georgia,question
91161344_91161347.json,116,440,164,453,Hawaii,question
91161344_91161347.json,234,279,247,292,x,answer
91161344_91161347.json,236,309,246,317,x,answer
91161344_91161347.json,234,324,247,334,,answer
91161344_91161347.json,234,341,246,351,x,answer
91161344_91161347.json,234,354,244,364,x,answer
91161344_91161347.json,234,369,246,381,x,answer
91161344_91161347.json,234,385,246,395,x,answer
91161344_91161347.json,234,399,247,409,x,answer
91161344_91161347.json,233,427,246,439,x,answer
91161344_91161347.json,463,281,473,293,x,answer
91161344_91161347.json,460,297,475,309,x,answer
91161344_91161347.json,460,311,472,323,x,answer
91161344_91161347.json,460,346,468,356,x,answer
91161344_91161347.json,457,359,469,367,x,answer
91161344_91161347.json,460,374,468,382,x,answer
91161344_91161347.json,458,389,470,397,x,answer
91161344_91161347.json,458,404,471,411,x,answer
91161344_91161347.json,460,417,470,427,x,answer
91161344_91161347.json,457,447,469,457,x,answer
91161344_91161347.json,460,460,472,468,x,answer
91161344_91161347.json,460,475,470,485,x,answer
91161344_91161347.json,457,490,469,502,x,answer
91161344_91161347.json,458,507,468,517,x,answer
91161344_91161347.json,458,522,468,529,x,answer
91161344_91161347.json,458,537,468,545,x,answer
91161344_91161347.json,691,299,699,312,x,answer
91161344_91161347.json,689,316,699,324,x,answer
91161344_91161347.json,689,329,697,339,x,answer
91161344_91161347.json,689,344,697,354,x,answer
91161344_91161347.json,689,370,697,383,x,answer
91161344_91161347.json,689,402,699,412,x,answer
91161344_91161347.json,689,417,697,425,x,answer
91161344_91161347.json,688,432,698,442,x,answer
91161344_91161347.json,689,460,696,470,x,answer
91161344_91161347.json,689,475,699,483,x,answer
91161344_91161347.json,689,490,697,502,x,answer
91161344_91161347.json,688,503,696,516,x,answer
91161344_91161347.json,686,520,699,528,x,answer
91161344_91161347.json,558,282,621,297,Oklahoma,question
91161344_91161347.json,555,299,606,312,Oregon,question
